Line,Strat Time,End Time
I'm just sayingbecause I've been down there.,"01:03:03,960 "," 01:03:05,296"
"Yeah, so you've mentioned.","01:03:05,320 "," 01:03:06,640"
"Um, sorry.I have to take this.","01:03:09,800 "," 01:03:11,712"
"Hey, man, you coming?","01:03:12,960 "," 01:03:14,280"
"No, I'm not,but you know what? Ghost is.","01:03:14,440 "," 01:03:16,040"
"And you know what? The Feds,they know where you are.","01:03:16,200 "," 01:03:18,280"
" What? I'm sorry, I'm sorry.","01:03:18,480 "," 01:03:19,709"
"Uh, they gave mesome truth serum.","01:03:19,960 "," 01:03:21,256"
And then all of a sudden,"01:03:21,280 "," 01:03:22,077"
I started talkin'all honestly.,"01:03:22,160 "," 01:03:23,360"
"Like, I hate the waythat you load the dishwasher.","01:03:23,520 "," 01:03:25,176"
"I hate it, I hate it.","01:03:25,200 "," 01:03:26,429"
 Uh... But you need to go home...,"01:03:26,520 "," 01:03:27,576"
because the Fedsare probably going there now!,"01:03:27,600 "," 01:03:29,216"
And by the way...,"01:03:29,240 "," 01:03:30,240"
who puts the plates on the toprack? They don't go there!,"01:03:30,280 "," 01:03:32,875"
I feel like such a jerk.,"01:03:42,520 "," 01:03:43,920"
You're gonna be really mad.We gotta go now.,"01:03:44,080 "," 01:03:46,390"
What?,"01:03:46,560 "," 01:03:47,560"
Ghost knows where we are.So does the FBI.,"01:03:47,640 "," 01:03:49,711"
How?,"01:03:49,880 "," 01:03:50,950"
 I told Luis where we are. You what?,"01:03:51,120 "," 01:03:53,032"
I told him to come hereso I could help him,"01:03:53,200 "," 01:03:54,256"
with the Karapetyan proposal.,"01:03:54,280 "," 01:03:55,440"
"Oh, my God!","01:03:55,600 "," 01:03:56,670"
"Look, we needto land that account.","01:03:57,320 "," 01:03:58,834"
"Otherwise,we lose the business!","01:03:58,920 "," 01:04:00,160"
Do you know hard it isfor excons,"01:04:00,280 "," 01:04:01,157"
to find work these days?,"01:04:01,240 "," 01:04:02,071"
"Jesus, Scott!","01:04:02,240 "," 01:04:03,640"
90 seconds to closethe aperture!,"01:04:13,440 "," 01:04:14,760"
You have to depolarizethe coils first!,"01:04:14,920 "," 01:04:16,673"
I know!,"01:04:16,840 "," 01:04:17,557"
I'm really sorry...,"01:04:17,720 "," 01:04:19,200"
"but the, um, FBIis coming to my place so...","01:04:20,000 "," 01:04:22,515"
I have to go.,"01:04:22,680 "," 01:04:24,160"
Can I borrow the suit?,"01:04:25,960 "," 01:04:27,599"
Gyroscopic stabilizers.,"01:04:29,000 "," 01:04:30,560"
Powering on.,"01:04:30,920 "," 01:04:32,354"
I'm just gonna borrowthe suit.,"01:04:32,560 "," 01:04:34,438"
I'll come back.Just tell me where you'll be.,"01:04:34,920 "," 01:04:36,877"
 Don't bother. What?,"01:04:37,040 "," 01:04:38,599"
"We'll comeand get the suit from you,","01:04:38,760 "," 01:04:39,896"
as soon as we've found my mom.,"01:04:39,920 "," 01:04:41,120"
" Hope... Scott, just go!","01:04:41,160 "," 01:04:43,311"
 Scott? Daddy?,"01:05:00,720 "," 01:05:02,518"
"It's us, buddy!","01:05:02,680 "," 01:05:03,750"
We're here for Cassie's shoes!,"01:05:03,960 "," 01:05:06,156"
He must be resting.,"01:05:06,560 "," 01:05:07,676"
"Honey, why don't yougo upstairs","01:05:07,880 "," 01:05:09,016"
and look under your bed?,"01:05:09,040 "," 01:05:10,110"
"Daddy, you upstairs?","01:05:10,280 "," 01:05:12,431"
Daddy?,"01:05:13,440 "," 01:05:15,033"
What the...,"01:05:16,240 "," 01:05:17,240"
He really liveslike a pig these days.,"01:05:18,480 "," 01:05:20,995"
Daddy?,"01:05:24,200 "," 01:05:25,395"
Spread out!,"01:05:32,880 "," 01:05:34,633"
Again?,"01:05:35,000 "," 01:05:36,000"
You people have no shame!,"01:05:36,040 "," 01:05:37,360"
The monitor saysthat he's in the bathroom.,"01:05:37,840 "," 01:05:39,496"
"Yeah, I'm not buying it!","01:05:39,520 "," 01:05:40,520"
"Cassie, let the man get by!","01:05:43,280 "," 01:05:45,192"
But Daddy's super sick!,"01:05:45,360 "," 01:05:46,919"
I'll see about that!,"01:05:47,080 "," 01:05:48,275"
He says he doesn't wantanyone else to get sick!,"01:05:48,440 "," 01:05:50,320"
"I'll take my chances, sweetie.","01:05:50,480 "," 01:05:51,755"
"He barfed. Like, a lot.","01:05:52,040 "," 01:05:54,111"
"Young lady,I'm a federal agent.","01:05:54,280 "," 01:05:55,760"
I've seen worse thingsthan vomit.,"01:05:55,920 "," 01:05:57,912"
"Like, a lot a lot?","01:05:58,720 "," 01:05:59,720"
" Yes! Forget it, move aside!","01:05:59,880 "," 01:06:01,599"
No!,"01:06:02,040 "," 01:06:03,040"
Woo!,"01:06:06,360 "," 01:06:08,511"
 What are you doing here? Scott.,"01:06:10,200 "," 01:06:12,271"
"I'm sorry,I'm just really sick.","01:06:13,720 "," 01:06:16,440"
I told you.,"01:06:16,640 "," 01:06:17,710"
Excuse me.,"01:06:18,400 "," 01:06:19,197"
Sometimes you gotta justget it out. You know?,"01:06:19,360 "," 01:06:21,829"
Sorry.,"01:06:22,040 "," 01:06:23,315"
I'll start the van.,"01:06:30,000 "," 01:06:31,514"
You get the lab.,"01:06:31,680 "," 01:06:33,876"
Freeze!You're surrounded!,"01:06:36,320 "," 01:06:38,198"
Hank Pym...,"01:06:52,200 "," 01:06:53,714"
Hope Van Dyne...,"01:06:53,880 "," 01:06:55,314"
you're under arrest.,"01:06:55,480 "," 01:06:56,630"
This is harassment!,"01:06:58,640 "," 01:06:59,640"
"Actually, it's not.","01:06:59,680 "," 01:07:00,796"
What does the FBIeven stand for...,"01:07:00,960 "," 01:07:02,440"
ForeverBothering Individuals?,"01:07:02,600 "," 01:07:04,956"
 His monitor check out? Of course it does.,"01:07:06,440 "," 01:07:08,477"
Damn it!,"01:07:09,120 "," 01:07:10,349"
Looks like I just got feda bowl of malarkey.,"01:07:10,520 "," 01:07:12,910"
We got 'em sir. Pymand Van Dyne are in custody.,"01:07:13,080 "," 01:07:15,151"
Seriously? Yes!,"01:07:16,120 "," 01:07:17,474"
"Oh, I'm sorry, Scott.","01:07:19,120 "," 01:07:20,520"
They're your friends.That's insensitive.,"01:07:20,640 "," 01:07:22,313"
"I just really needed a win,you know?","01:07:23,240 "," 01:07:24,754"
"Anyway, I'll be back later","01:07:25,080 "," 01:07:26,400"
for the official endof your sentence!,"01:07:26,520 "," 01:07:28,000"
"Sorry for misjudging you, pal!","01:07:28,320 "," 01:07:29,879"
You should feel greatabout yourself!,"01:07:30,040 "," 01:07:32,077"
What is it?,"01:07:55,960 "," 01:07:56,960"
We have a man down.,"01:07:57,120 "," 01:07:58,216"
And Pym's lab is gone.,"01:07:58,240 "," 01:07:59,993"
Hey.,"01:08:08,240 "," 01:08:09,240"
Thanks for covering for me.,"01:08:11,120 "," 01:08:12,839"
Sure.,"01:08:13,000 "," 01:08:14,036"
So...,"01:08:16,800 "," 01:08:18,075"
how longhave you been AntMan again?,"01:08:18,560 "," 01:08:21,359"
Not long.,"01:08:25,160 "," 01:08:26,594"
It just sort of happened.,"01:08:26,760 "," 01:08:28,433"
I'm sorry for lying to you...,"01:08:28,600 "," 01:08:30,273"
and I'm sorryfor risking everything.,"01:08:30,440 "," 01:08:32,159"
"Daddy, it's okay.","01:08:32,320 "," 01:08:33,320"
It's not.,"01:08:33,400 "," 01:08:34,516"
I do some dumb things...,"01:08:35,560 "," 01:08:36,960"
and the people that I lovethe most pay the price.,"01:08:37,120 "," 01:08:39,396"
Mainly you.,"01:08:39,560 "," 01:08:40,560"
Trying to help peopleisn't dumb.,"01:08:40,760 "," 01:08:42,991"
I screw it upjust about every time.,"01:08:45,320 "," 01:08:47,437"
"So, maybe you just needsomeone watching your back...","01:08:47,640 "," 01:08:50,838"
like a partner.,"01:08:51,000 "," 01:08:52,229"
"Well, she's made it clear","01:08:52,440 "," 01:08:53,317"
that's about the last thingshe wants.,"01:08:53,440 "," 01:08:54,896"
Who?,"01:08:54,920 "," 01:08:56,036"
Hope.,"01:08:56,200 "," 01:08:57,520"
"Wait, who did you think?","01:08:59,920 "," 01:09:01,274"
Me.,"01:09:01,440 "," 01:09:02,440"
You?,"01:09:02,760 "," 01:09:03,876"
Don't laugh.,"01:09:04,040 "," 01:09:05,554"
I'd be a great partner.,"01:09:06,000 "," 01:09:07,400"
"Aw, peanut.","01:09:07,480 "," 01:09:09,278"
Aw. You would be awesome.And if I let you...,"01:09:09,360 "," 01:09:13,639"
I would be a terrible dad.,"01:09:13,800 "," 01:09:16,031"
Fine.,"01:09:16,360 "," 01:09:17,680"
Then have Hope beyour partner. She's smart.,"01:09:17,920 "," 01:09:20,560"
She reminds me of you.,"01:09:22,240 "," 01:09:23,799"
You gonna go help her?,"01:09:24,480 "," 01:09:26,437"
I think you should help her.,"01:09:26,840 "," 01:09:28,638"
I wish I could...,"01:09:28,800 "," 01:09:30,792"
but I don't know how I couldhelp her without hurting you.,"01:09:31,640 "," 01:09:34,519"
You can do it.,"01:09:37,840 "," 01:09:39,399"
You can do anything.,"01:09:39,760 "," 01:09:41,797"
You are the world'sgreatest grandma.,"01:09:42,160 "," 01:09:44,994"
Agent Woo will see youin an hour.,"01:09:52,640 "," 01:09:54,518"
An hour?We don't have an hour.,"01:09:54,680 "," 01:09:56,637"
"Oh, you gotsomewhere else to be?","01:09:56,800 "," 01:09:59,076"
"Oh, now, that's my girl.","01:10:06,760 "," 01:10:08,956"
"All right, what's our plan?","01:10:15,440 "," 01:10:17,511"
To shrink that wall.,"01:10:19,160 "," 01:10:20,879"
It looks loadbearing.,"01:10:21,240 "," 01:10:22,276"
The ceiling could collapse.,"01:10:22,440 "," 01:10:23,590"
Then we run like hell.,"01:10:23,760 "," 01:10:25,274"
"Now, I estimate 1520 agentson the floor.","01:10:25,440 "," 01:10:27,591"
Roughly 5 times thatin the building at large.,"01:10:27,760 "," 01:10:29,680"
They're all heavily armed.,"01:10:29,760 "," 01:10:31,080"
Not great odds.,"01:10:31,240 "," 01:10:32,356"
You got any better ideas?,"01:10:33,080 "," 01:10:34,196"
Nope.,"01:10:34,360 "," 01:10:35,360"
And I'm not giving up on Mom.,"01:10:36,200 "," 01:10:38,112"
She'd be so proud of you.,"01:10:38,480 "," 01:10:40,233"
Okay.,"01:10:45,640 "," 01:10:46,640"
One...,"01:10:47,960 "," 01:10:48,960"
two...,"01:10:49,680 "," 01:10:50,680"
Scott?,"01:10:55,840 "," 01:10:56,840"
What're you twojust standing around for?,"01:10:57,000 "," 01:10:58,736"
We gotta go find that lab.,"01:10:58,760 "," 01:11:00,194"
What about me?,"01:11:00,960 "," 01:11:02,155"
Perfect.,"01:11:03,520 "," 01:11:04,715"
Hurry up and get dressed.We don't have much time.,"01:11:04,880 "," 01:11:06,840"
"Okay, now what?","01:11:20,080 "," 01:11:21,434"
You're asking me?,"01:11:21,600 "," 01:11:23,159"
Get in!,"01:11:25,800 "," 01:11:26,950"
Hi.,"01:11:32,400 "," 01:11:33,400"
Hi.,"01:11:33,920 "," 01:11:34,920"
"Uh, excuse me. Are we planningon leaving soon...","01:11:37,680 "," 01:11:40,673"
or are you two gonna keepstaring at each other...,"01:11:40,840 "," 01:11:42,736"
until they start shootingat us?,"01:11:42,760 "," 01:11:44,672"
Yeah.,"01:11:45,160 "," 01:11:46,594"
" Hey, Burch. Yeah.","01:11:51,360 "," 01:11:52,680"
"Yeah, they're out.","01:11:52,840 "," 01:11:53,840"
I'm on my way.,"01:11:53,920 "," 01:11:55,274"
"Her suit is missing,and so is the van.","01:12:00,080 "," 01:12:01,600"
How could this happen?,"01:12:01,640 "," 01:12:02,790"
"I mean, what the dickens?","01:12:03,000 "," 01:12:04,673"
Thank you.,"01:12:07,000 "," 01:12:08,480"
You're welcome.,"01:12:09,360 "," 01:12:10,476"
"So, uh, how do we findthe lab?","01:12:12,160 "," 01:12:14,595"
After we lost itthe first time...,"01:12:14,760 "," 01:12:16,080"
I put on a new tracker...,"01:12:16,160 "," 01:12:18,959"
of sorts.,"01:12:19,120 "," 01:12:20,793"
That'll work.,"01:12:29,840 "," 01:12:31,240"
Is it ready or not?,"01:12:58,040 "," 01:12:59,759"
We can beginthe extraction process.,"01:13:00,200 "," 01:13:02,795"
"Listen, Ava.","01:13:03,880 "," 01:13:04,880"
This whole thingcould be very dangerous.,"01:13:05,040 "," 01:13:06,759"
Maybe we should...,"01:13:07,600 "," 01:13:08,750"
Maybe we should what? Wait?,"01:13:08,920 "," 01:13:11,480"
I've got days until I'm dead.,"01:13:11,640 "," 01:13:13,757"
"We're doing this, Bill. Now.","01:13:15,040 "," 01:13:17,430"
Energy readings show theyhave not used the tunnel yet.,"01:13:20,520 "," 01:13:23,592"
We don't have much time before,"01:13:23,760 "," 01:13:24,960"
"Mom's location shifts,and we lose her.","01:13:25,040 "," 01:13:26,296"
"Yeah, and we havea lot to do before then.","01:13:26,320 "," 01:13:28,152"
"You know,my peppep always said,","01:13:28,840 "," 01:13:30,296"
"If you want to do somethingright, you make a list.","01:13:30,320 "," 01:13:32,296"
"So, we should do that.","01:13:32,320 "," 01:13:33,470"
"One, we have to breakinto that lab.","01:13:33,640 "," 01:13:35,791"
"Two, we have to kick outFoster and Ghost.","01:13:35,960 "," 01:13:38,395"
"Three, we're gonnahave to fight Ghost.","01:13:38,600 "," 01:13:40,717"
"That seems like it should bepart of two. 2A, all right?","01:13:40,880 "," 01:13:43,270"
Let's call it 2A.,"01:13:43,480 "," 01:13:44,994"
Fight Ghost. 2A.,"01:13:45,160 "," 01:13:46,514"
"Oh, also, we have to make surethat the lab","01:13:46,680 "," 01:13:48,256"
is fully grownfor you to come back.,"01:13:48,280 "," 01:13:49,680"
"Otherwise, we're screwed.","01:13:49,760 "," 01:13:50,760"
Scott!,"01:13:50,920 "," 01:13:51,637"
You want me to start again?I'll start again...,"01:13:51,800 "," 01:13:52,816"
I'm going to dive.,"01:13:52,840 "," 01:13:54,559"
The only chance we got is ifthe two of you are out here...,"01:13:56,240 "," 01:13:58,560"
"together,protecting the tunnel.","01:13:58,640 "," 01:14:01,758"
"Let me do this, Hope. Please.","01:14:02,360 "," 01:14:04,750"
Let me get her.,"01:14:06,240 "," 01:14:08,311"
I think he's right.,"01:14:09,640 "," 01:14:11,597"
Whassup?,"01:14:18,760 "," 01:14:20,911"
"You don't remember, uh,that beloved commercial?","01:14:23,240 "," 01:14:25,630"
Whassup?,"01:14:26,280 "," 01:14:27,714"
I had him follow us.,"01:14:28,800 "," 01:14:30,553"
I thought we could usesome help.,"01:14:30,720 "," 01:14:33,599"
All right.I'm in position.,"01:14:35,080 "," 01:14:36,400"
The ants are headed in.,"01:14:36,480 "," 01:14:37,596"
Copy that.,"01:14:37,760 "," 01:14:38,955"
"Keep your eyes peeled,Scotty.","01:14:39,040 "," 01:14:40,440"
 Do you want Pez? No.,"01:14:40,960 "," 01:14:43,236"
Cassie gave me thisfor my birthday.,"01:14:43,920 "," 01:14:45,479"
"By the way, I love that suit!","01:14:46,120 "," 01:14:48,077"
"Thanks, man.","01:14:48,520 "," 01:14:50,193"
I wish I had a suit.,"01:14:50,760 "," 01:14:53,275"
"I would even like a suitwith minimal powers, you know?","01:14:53,440 "," 01:14:57,559"
"Or maybe even just a suit,with no powers.","01:14:57,760 "," 01:15:01,390"
What is it?,"01:15:16,360 "," 01:15:17,360"
Don't know.,"01:15:18,080 "," 01:15:20,037"
It's them!,"01:15:23,960 "," 01:15:25,076"
They can't be far.,"01:15:28,000 "," 01:15:29,070"
"All right, Hank. Hank?","01:15:50,040 "," 01:15:52,839"
"Dad, what's your status?","01:15:55,240 "," 01:15:56,674"
Foster's taken care of.,"01:15:56,840 "," 01:15:58,752"
Suiting up now.,"01:15:58,920 "," 01:16:00,479"
I just wanted to save Ava.,"01:16:04,960 "," 01:16:06,633"
She's facing death orsomething far more terrible.,"01:16:06,800 "," 01:16:09,440"
She's afraid.,"01:16:09,600 "," 01:16:10,636"
I'll help you find a curewhen I get back.,"01:16:11,640 "," 01:16:14,553"
I promise.,"01:16:14,760 "," 01:16:16,319"
"Together, we'll figuresomething out.","01:16:16,480 "," 01:16:18,995"
"Good luck, Hank.","01:16:21,120 "," 01:16:22,713"
"Thanks, Bill.","01:16:23,200 "," 01:16:24,839"
"Now, I'm gonna need youto step back.","01:16:25,520 "," 01:16:28,194"
"Time remaining, 15 minutes.","01:16:45,240 "," 01:16:48,711"
"Hank's in, Scott.","01:16:50,360 "," 01:16:51,680"
Any sign of her?,"01:16:51,840 "," 01:16:52,840"
"No, nothing yet.","01:16:52,960 "," 01:16:54,076"
Ava!,"01:17:00,160 "," 01:17:01,230"
"Call off the ants, Scott.","01:17:04,160 "," 01:17:06,117"
"Oh, boy!","01:17:06,280 "," 01:17:07,430"
Can I get a status report?,"01:17:31,120 "," 01:17:32,296"
'Cause I got someserious Ghost problems here!,"01:17:32,320 "," 01:17:34,120"
Ready to dive.,"01:17:37,360 "," 01:17:38,430"
 In case I don't make it... Don't.,"01:17:45,200 "," 01:17:47,192"
Don't say that.,"01:17:47,520 "," 01:17:48,954"
"I can't lose you, too.","01:17:49,480 "," 01:17:51,312"
"I love you, Hope.","01:17:51,520 "," 01:17:52,795"
"Guys,everything's bad over here.","01:17:54,560 "," 01:17:56,631"
Now.,"01:18:12,840 "," 01:18:13,840"
Misdirection.,"01:18:23,760 "," 01:18:24,989"
One of the first thingsthey teach you,"01:18:25,400 "," 01:18:26,736"
at Online CloseupMagic University.,"01:18:26,760 "," 01:18:29,116"
No!,"01:18:31,080 "," 01:18:32,080"
"Plan worked.We got it, Scotty!","01:18:35,520 "," 01:18:36,954"
Meet usat the rendezvous point.,"01:18:38,000 "," 01:18:39,216"
"Okay, on my way!","01:18:39,240 "," 01:18:40,560"
"Oh, no.","01:18:40,720 "," 01:18:41,720"
Really?This guy again?,"01:18:45,440 "," 01:18:47,830"
Who?,"01:18:48,000 "," 01:18:49,116"
I told youour business wasn't over.,"01:18:49,280 "," 01:18:51,272"
Change of plans.,"01:18:53,320 "," 01:18:54,549"
Hang on.,"01:18:58,200 "," 01:18:59,200"
"I want that lab, boys,whatever it takes.","01:19:08,360 "," 01:19:10,352"
Hold on.,"01:19:20,240 "," 01:19:21,240"
That undercarriage is filthy!,"01:19:35,040 "," 01:19:36,633"
"Oh, they got bigger problems.","01:19:36,800 "," 01:19:38,234"
"Hope, what're you doing?","01:19:43,600 "," 01:19:44,816"
You're heading awayfrom the rendezvous point!,"01:19:44,840 "," 01:19:46,216"
"Don't worry,","01:19:46,240 "," 01:19:47,310"
I'm taking these guyson the scenic route.,"01:19:47,400 "," 01:19:48,616"
"Wait, what're you... Oh.","01:19:48,640 "," 01:19:50,711"
"Oh, my God! Oh, my God!We're gonna die!","01:20:10,400 "," 01:20:12,357"
We're gonna die!,"01:20:13,120 "," 01:20:14,634"
Signal lost.,"01:20:26,600 "," 01:20:28,557"
What the hellare they doing up there?,"01:20:28,760 "," 01:20:31,070"
Recalibrating.,"01:20:33,720 "," 01:20:35,074"
Recalibrating.,"01:20:50,400 "," 01:20:52,198"
"You never saidit was so beautiful, Scott.","01:20:53,480 "," 01:20:57,156"
Recalibrating.,"01:21:02,320 "," 01:21:03,913"
"Okay, any time now.","01:21:07,640 "," 01:21:09,757"
Recalibrating.,"01:21:10,120 "," 01:21:12,157"
 Recalibrating. Come on.,"01:21:14,960 "," 01:21:16,679"
Signal restored.,"01:21:17,400 "," 01:21:19,790"
"Bikes, it's all you.","01:21:32,600 "," 01:21:34,114"
 Take the wheel. What? Wait! Whoa.,"01:21:37,880 "," 01:21:39,473"
"Well, the 60's were fun,but now I'm paying for it.","01:21:48,720 "," 01:21:52,600"
Be careful up there!,"01:21:52,800 "," 01:21:54,234"
"Hey, give me a break!I haven't driven in 2 years!","01:21:54,400 "," 01:21:56,471"
"Oh, you got pezed!","01:22:26,160 "," 01:22:27,674"
Up here!,"01:22:30,080 "," 01:22:31,080"
"Oh, that's not good.","01:22:34,280 "," 01:22:35,280"
Hope!,"01:22:38,720 "," 01:22:40,393"
 No! No!,"01:22:45,920 "," 01:22:46,920"
"There it is, right there.Get the lab!","01:22:52,240 "," 01:22:53,536"
Get the lab!,"01:22:53,560 "," 01:22:54,596"
I've got her.Westbound on Fremont.,"01:23:03,760 "," 01:23:05,911"
Hope! Wait!,"01:23:08,520 "," 01:23:10,751"
"Hey, what about me?","01:23:10,960 "," 01:23:12,440"
"We got you now, Ava!","01:23:21,240 "," 01:23:22,515"
Whoa! Oh!,"01:23:23,160 "," 01:23:25,231"
Not again!,"01:23:48,960 "," 01:23:50,314"
Piece of junk!,"01:23:52,000 "," 01:23:53,400"
Ah! Yes!,"01:23:56,800 "," 01:23:58,280"
"Go, go, go, go, go!","01:24:00,560 "," 01:24:02,233"
Burch got the lab.,"01:24:04,080 "," 01:24:06,117"
I'm going after him.,"01:24:06,680 "," 01:24:08,399"
"No, no, no,no, no, no!","01:24:17,520 "," 01:24:19,120"
"Work in progress, my ass...","01:24:22,000 "," 01:24:23,639"
"Scott, where are you?","01:24:39,120 "," 01:24:40,216"
I've got Burch in my sights.Hurry!,"01:24:40,240 "," 01:24:41,754"
"I'm coming,I'm coming, I'm coming!","01:24:41,920 "," 01:24:43,136"
We're runningout of time.,"01:24:43,160 "," 01:24:44,719"
"Warning,approaching quantum void.","01:24:47,920 "," 01:24:50,515"
"I'm coming to you, honey.","01:25:15,960 "," 01:25:17,952"
Guys.,"01:26:04,840 "," 01:26:06,069"
Don't you need the remoteto the lab? I just found it.,"01:26:06,240 "," 01:26:09,233"
We can't growthe lab without it.,"01:26:09,440 "," 01:26:10,656"
Get it to us fast.,"01:26:10,680 "," 01:26:11,830"
"Yeah, but the van is busted.","01:26:12,000 "," 01:26:13,120"
Use the Hot Wheels Rally case.,"01:26:13,240 "," 01:26:14,760"
What?,"01:26:17,600 "," 01:26:18,600"
"I love you, Dr. Pym.","01:26:24,000 "," 01:26:25,957"
The remote!We're missing the remote!,"01:26:26,120 "," 01:26:27,496"
You gotta check the van!,"01:26:27,520 "," 01:26:28,520"
Huh?,"01:26:32,040 "," 01:26:33,076"
Awesome!,"01:26:37,080 "," 01:26:38,080"
"Hey, I'm going down Pacific.","01:27:05,280 "," 01:27:06,336"
Burch's boys are all over me.,"01:27:06,360 "," 01:27:07,555"
I'm on my way.,"01:27:07,720 "," 01:27:08,790"
Right. I'll get the lab.,"01:27:08,960 "," 01:27:10,997"
Hi.,"01:27:14,480 "," 01:27:15,480"
"Oh, that's badass!","01:27:17,040 "," 01:27:18,156"
Nice.,"01:27:26,920 "," 01:27:28,195"
Doink!,"01:27:37,480 "," 01:27:38,480"
"Come here, you little weasel!","01:27:44,200 "," 01:27:45,714"
"No, you don't!","01:27:45,880 "," 01:27:47,599"
I guess maybe you do.,"01:27:50,560 "," 01:27:52,631"
Come on!,"01:27:52,800 "," 01:27:54,871"
Anyone see a Southerngentleman carrying a building?,"01:28:06,280 "," 01:28:09,352"
How'd he even have timeto buy a ticket?,"01:28:13,640 "," 01:28:15,996"
"Would you just one time,","01:28:16,560 "," 01:28:19,120"
please work!,"01:28:19,200 "," 01:28:20,600"
Yes!,"01:28:21,680 "," 01:28:22,680"
"All right, I need help.","01:28:23,040 "," 01:28:24,156"
Yes!,"01:28:25,360 "," 01:28:26,430"
Oh. Sorry. Ah...,"01:28:27,360 "," 01:28:29,670"
Somebody!,"01:28:30,640 "," 01:28:31,640"
"Hey! Come on, man!","01:28:31,680 "," 01:28:33,194"
Not cool!,"01:28:34,400 "," 01:28:35,720"
Murderers!,"01:28:35,880 "," 01:28:37,075"
"Yes, yes, yes, yes!","01:28:38,000 "," 01:28:40,720"
I'm gonna call youAntonio Banderas!,"01:28:41,960 "," 01:28:44,919"
You're a badass!,"01:28:45,080 "," 01:28:46,400"
Yes!,"01:28:46,880 "," 01:28:48,360"
"No, no, no!","01:28:50,600 "," 01:28:51,875"
Antonio!,"01:28:52,040 "," 01:28:53,633"
"Our friends, the humpbacks,","01:28:56,000 "," 01:28:57,656"
dip in hereto the San Francisco Bay...,"01:28:57,680 "," 01:28:59,558"
for a little leisureand a little breeding.,"01:28:59,720 "," 01:29:01,757"
"Listen, Uzman...","01:29:01,920 "," 01:29:03,115"
"And perhaps they're down belowas we speak, doing the nasty.","01:29:03,280 "," 01:29:05,640"
Just meet meat the waterfront.,"01:29:05,680 "," 01:29:07,239"
In 3 hours.,"01:29:07,360 "," 01:29:08,476"
"Oh, folks.We've barely left the dock...","01:29:08,640 "," 01:29:09,936"
but it looks likewe got some company.,"01:29:09,960 "," 01:29:11,758"
"Look. Right there.Do you see it, folks?","01:29:14,720 "," 01:29:16,016"
There it is.There's a breach.,"01:29:16,040 "," 01:29:18,236"
What the...?,"01:29:19,480 "," 01:29:20,755"
Hi. Sorry. Hi.,"01:29:26,040 "," 01:29:28,600"
It's okay. It's okay!,"01:29:28,800 "," 01:29:30,996"
"Sorry, I know I'm not a whale.This will just take a second.","01:29:31,160 "," 01:29:33,755"
Hey! That doesn't belongto you!,"01:29:33,920 "," 01:29:35,991"
"No, no! No, no!","01:29:36,160 "," 01:29:37,640"
You're embarrassingyourself now.,"01:29:37,720 "," 01:29:38,896"
Come on. Let go.,"01:29:38,920 "," 01:29:41,833"
Thank you.,"01:29:41,920 "," 01:29:42,920"
I'll take this now.,"01:29:45,400 "," 01:29:47,119"
It melts your mind.,"01:30:02,760 "," 01:30:04,319"
A message in your head.,"01:30:06,200 "," 01:30:07,680"
I had a dream.,"01:30:10,040 "," 01:30:11,190"
Daddy?Where's Mommy?,"01:30:11,360 "," 01:30:13,033"
It's where I hidevery time that we played.,"01:30:13,200 "," 01:30:14,776"
"I love you, Hank.","01:30:14,800 "," 01:30:15,836"
Daddy?,"01:30:32,440 "," 01:30:33,635"
Daddy?,"01:30:38,160 "," 01:30:39,435"
Dad?What's going on?,"01:30:42,480 "," 01:30:45,279"
Why haven't you found Mom?,"01:30:45,440 "," 01:30:46,590"
"You look lost, Hank.Are you all right?","01:30:48,800 "," 01:30:51,520"
"Still think you haveall the answers, Hank?","01:30:53,600 "," 01:30:55,910"
It's me.,"01:31:51,800 "," 01:31:53,598"
I'm so sorry...,"01:32:07,080 "," 01:32:09,037"
it took so long.,"01:32:11,320 "," 01:32:12,549"
No.,"01:32:12,720 "," 01:32:13,995"
No.,"01:32:15,680 "," 01:32:16,796"
You're here now.,"01:32:17,520 "," 01:32:19,034"
Let's go home.,"01:32:20,480 "," 01:32:21,800"
I thought I was gone.,"01:32:24,080 "," 01:32:25,480"
But that energyfrom your hands...,"01:32:26,280 "," 01:32:29,239"
how did you do that?,"01:32:29,400 "," 01:32:30,834"
"I'm not the same woman I was30 years ago, Henry.","01:32:33,680 "," 01:32:36,639"
This place...,"01:32:36,800 "," 01:32:38,280"
it changes you.,"01:32:39,240 "," 01:32:41,277"
"Adaptation is part of it,but some of it is...","01:32:43,040 "," 01:32:46,272"
evolution.,"01:32:46,440 "," 01:32:47,635"
Lab coordinates not found.,"01:32:50,040 "," 01:32:52,191"
Do not ascend.,"01:32:52,520 "," 01:32:53,715"
I should probably tell you,"01:32:54,800 "," 01:32:56,120"
what we're dealing withup there.,"01:32:56,200 "," 01:32:58,112"
I got the lab. I got the lab.,"01:32:59,960 "," 01:33:02,600"
Move.Move.,"01:33:02,800 "," 01:33:05,076"
Move!,"01:33:05,800 "," 01:33:07,712"
Get out of the way.,"01:33:08,120 "," 01:33:10,032"
Let's go.,"01:33:15,640 "," 01:33:16,790"
No one here appearsto be sure what this is.,"01:33:18,520 "," 01:33:22,070"
It's gotta be 8085 feet tall.,"01:33:22,280 "," 01:33:25,114"
Get out of the way!,"01:33:30,040 "," 01:33:32,032"
